Date,Site,Lake,Fish I.D.,Species,Total length (mm),FL (mm),SL (mm),Mass (g),Sampling,Otos,Stomach,Sex,Mature,Gonads,P1,Age,Total otolith radius,DO1..DO52,Fin clip,Locality,Scales,Comments
21-Jul-1993,100,Toolik,.,Sculpin,47,.,.,0.8,funnel trap,.,.,.,.,.,.,.,.,.,.,.,.,transfered to E1
21-Jul-1993,100,Toolik,.,Sculpin,51,.,.,0.75,funnel trap,.,.,.,.,.,.,.,.,.,.,.,.,"died, preserved"
21-Jul-1993,100,Toolik,.,Sculpin,65,.,.,2.55,funnel trap,.,.,.,.,.,.,.,.,.,.,.,.,transfered to E1
21-Jul-1993,100,Toolik,.,Sculpin,72,.,.,3.25,funnel trap,.,.,.,.,.,.,.,.,.,.,.,.,transfered to E1
23-Jul-1993,100,Toolik,.,Sculpin,36,.,.,0.5,funnel trap,.,.,.,.,.,.,.,.,.,.,.,.,"transfered to E1, small"
23-Jul-1993,100,Toolik,.,Sculpin,42,.,.,0.9,funnel trap,.,.,.,.,.,.,.,.,.,.,.,.,transfered to E1
23-Jul-1993,100,Toolik,.,Sculpin,43,.,.,0.85,funnel trap,.,.,.,.,.,.,.,.,.,.,.,.,transfered to E1
23-Jul-1993,100,Toolik,.,Sculpin,44,.,.,0.75,funnel trap,.,.,.,.,.,.,.,.,.,.,.,.,transfered to E1
23-Jul-1993,100,Toolik,.,Sculpin,45,.,.,0.8,funnel trap,.,.,.,.,.,.,.,.,.,.,.,.,"transfered to E1, small"
23-Jul-1993,100,Toolik,.,Sculpin,45,.,.,0.85,funnel trap,.,.,.,.,.,.,.,.,.,.,.,.,transfered to E1
23-Jul-1993,100,Toolik,.,Sculpin,51,.,.,1.3,funnel trap,.,.,.,.,.,.,.,.,.,.,.,.,transfered to E1
23-Jul-1993,100,Toolik,.,Sculpin,51,.,.,1.3,funnel trap,.,.,.,.,.,.,.,.,.,.,.,.,transfered to E1
23-Jul-1993,100,Toolik,.,Sculpin,56,.,.,1.45,funnel trap,.,.,.,.,.,.,.,.,.,.,.,.,transfered to E1
23-Jul-1993,100,Toolik,.,Sculpin,77,.,.,4.25,funnel trap,.,.,.,.,.,.,.,.,.,.,.,.,transfered to E1
25-Jul-1993,100,Toolik,.,Sculpin,37.5,.,.,0.6,funnel trap,.,.,.,.,.,.,.,.,.,.,.,.,transfered to E1
25-Jul-1993,100,Toolik,.,Sculpin,46,.,.,0.95,funnel trap,.,.,.,.,.,.,.,.,.,.,.,.,transfered to E1
25-Jul-1993,100,Toolik,.,Sculpin,47,.,.,0.75,funnel trap,.,.,.,.,.,.,.,.,.,.,.,.,transfered to E1
25-Jul-1993,100,Toolik,.,Sculpin,57,.,.,1.65,funnel trap,.,.,.,.,.,.,.,.,.,.,.,.,transfered to E1
25-Jul-1993,100,Toolik,.,Sculpin,67,.,.,2.95,funnel trap,.,.,.,.,.,.,.,.,.,.,.,.,transfered to E1
25-Jul-1993,100,Toolik,.,Sculpin,77,.,.,3.6,funnel trap,.,.,.,.,.,.,.,.,.,.,.,.,transfered to E1
29-Jul-1993,100,Toolik,.,Sculpin,34.5,.,.,0.35,funnel trap,.,.,.,.,.,.,.,.,.,.,.,.,"transfered to E1, small"
29-Jul-1993,100,Toolik,.,Sculpin,47,.,.,0.95,funnel trap,.,.,.,.,.,.,.,.,.,.,.,.,transfered to E1
29-Jul-1993,100,Toolik,.,Sculpin,56,.,.,1.6,funnel trap,.,.,.,.,.,.,.,.,.,.,.,.,transfered to E1
29-Jul-1993,100,Toolik,.,Sculpin,56.5,.,.,1.8,funnel trap,.,.,.,.,.,.,.,.,.,.,.,.,transfered to E1
29-Jul-1993,100,Toolik,.,Sculpin,59.5,.,.,1.9,funnel trap,.,.,.,.,.,.,.,.,.,.,.,.,transfered to E1
29-Jul-1993,100,Toolik,.,Sculpin,60,.,.,1.8,funnel trap,.,.,.,.,.,.,.,.,.,.,.,.,transfered to E1
29-Jul-1993,100,Toolik,.,Sculpin,61,.,.,2.2,funnel trap,.,.,.,.,.,.,.,.,.,.,.,.,transfered to E1
29-Jul-1993,100,Toolik,.,Sculpin,70.5,.,.,3.15,funnel trap,.,.,.,.,.,.,.,.,.,.,.,.,transfered to E1
06-Aug-1993,100,Toolik,.,Sculpin,39,.,.,0.5,funnel trap,.,.,.,.,.,.,.,.,.,.,.,.,transfered to E1
06-Aug-1993,100,Toolik,.,Sculpin,46,.,.,1.1,funnel trap,.,.,.,.,.,.,.,.,.,.,.,.,transfered to E1
06-Aug-1993,100,Toolik,.,Sculpin,57,.,.,1.65,funnel trap,.,.,.,.,.,.,.,.,.,.,.,.,transfered to E1
06-Aug-1993,100,Toolik,.,Sculpin,62,.,.,2.25,funnel trap,.,.,.,.,.,.,.,.,.,.,.,.,transfered to E1
12-Aug-1993,100,Toolik,.,L.Trout,411,370,.,668,.,Yes,Yes,Female,mature,Yes,.,.,.,.,.,.,.,"not ripe, parts to Chris"
14-Aug-1993,100,Toolik,.,Sculpin,59.5,.,.,1.7,funnel trap,.,.,.,.,.,.,.,.,.,.,.,.,transfered to E1
09-Jun-1994,100,Toolik,.,Grayling,365,340,.,450,.,.,.,.,.,.,.,.,.,.,.,.,.,.
09-Jun-1994,100,Toolik,.,L.Trout,438,400,.,625,.,.,.,.,.,.,.,.,.,.,.,.,.,.
10-Jun-1994,100,Toolik,.,Grayling,437,395,.,690,.,.,.,.,.,.,.,.,.,.,.,.,.,.
05-Jul-1994,100,Toolik,.,Grayling,274,.,.,170,.,.,.,.,.,.,.,.,.,.,.,.,.,moved to S-11
05-Jul-1994,100,Toolik,.,Grayling,284,.,.,190,.,.,.,.,.,.,.,.,.,.,.,.,.,moved to S-11
05-Jul-1994,100,Toolik,.,Grayling,286,.,.,190,.,.,.,.,.,.,.,.,.,.,.,.,.,moved to S-11
05-Jul-1994,100,Toolik,.,Grayling,283,.,.,200,.,.,.,.,.,.,.,.,.,.,.,.,.,moved to S-11
05-Jul-1994,100,Toolik,.,Grayling,287,.,.,200,.,.,.,.,.,.,.,.,.,.,.,.,.,moved to S-11
05-Jul-1994,100,Toolik,.,Grayling,288,.,.,200,.,.,.,.,.,.,.,.,.,.,.,.,.,moved to S-11
05-Jul-1994,100,Toolik,.,Grayling,296,.,.,220,.,.,.,.,.,.,.,.,.,.,.,.,.,moved to S-11
05-Jul-1994,100,Toolik,.,Grayling,293,.,.,230,.,.,.,.,.,.,.,.,.,.,.,.,.,moved to S-11
05-Jul-1994,100,Toolik,.,Grayling,305,.,.,240,.,.,.,.,.,.,.,.,.,.,.,.,.,moved to S-11
05-Jul-1994,100,Toolik,.,Grayling,311,.,.,250,.,.,.,.,.,.,.,.,.,.,.,.,.,moved to S-11
05-Jul-1994,100,Toolik,.,Grayling,335,.,.,340,.,.,.,.,.,.,.,.,.,.,.,.,.,moved to S-11
05-Jul-1994,100,Toolik,.,Grayling,345,.,.,380,.,.,.,.,.,.,.,.,.,.,.,.,.,moved to S-11
05-Jul-1994,100,Toolik,.,Grayling,376,.,.,450,.,.,.,.,.,.,.,.,.,.,.,.,.,moved to S-11
09-Jul-1994,100,Toolik,.,Grayling,264,.,.,160,.,.,.,.,.,.,.,.,.,.,.,.,.,moved to S-11
09-Jul-1994,100,Toolik,.,Grayling,265,.,.,165,.,.,.,.,.,.,.,.,.,.,.,.,.,moved to S-11
09-Jul-1994,100,Toolik,.,Grayling,286,.,.,200,.,.,.,.,.,.,.,.,.,.,.,.,.,moved to S-11
09-Jul-1994,100,Toolik,.,Grayling,285,.,.,210,.,.,.,.,.,.,.,.,.,.,.,.,.,moved to S-11
09-Jul-1994,100,Toolik,.,Grayling,321,.,.,240,.,.,.,.,.,.,.,.,.,.,.,.,.,moved to S-11
09-Jul-1994,100,Toolik,.,Grayling,305,.,.,250,.,.,.,.,.,.,.,.,.,.,.,.,.,moved to S-11
09-Jul-1994,100,Toolik,.,Grayling,306,.,.,275,.,.,.,.,.,.,.,.,.,.,.,.,.,moved to S-11
09-Jul-1994,100,Toolik,.,Grayling,319,.,.,275,.,.,.,.,.,.,.,.,.,.,.,.,.,moved to S-11
09-Jul-1994,100,Toolik,.,Grayling,121,.,.,295,.,.,.,.,.,.,.,.,.,.,.,.,.,moved to S-11
09-Jul-1994,100,Toolik,.,Grayling,331,.,.,310,.,.,.,.,.,.,.,.,.,.,.,.,.,moved to S-11
09-Jul-1994,100,Toolik,.,Grayling,337,.,.,310,.,.,.,.,.,.,.,.,.,.,.,.,.,moved to S-11
09-Jul-1994,100,Toolik,.,Grayling,353,.,.,340,.,.,.,.,.,.,.,.,.,.,.,.,.,moved to S-11
09-Jul-1994,100,Toolik,.,Grayling,348,.,.,370,.,.,.,.,.,.,.,.,.,.,.,.,.,moved to S-11
09-Jul-1994,100,Toolik,.,Grayling,358,.,.,390,.,.,.,.,.,.,.,.,.,.,.,.,.,moved to S-11
09-Jul-1994,100,Toolik,.,Grayling,345,.,.,390,.,.,.,.,.,.,.,.,.,.,.,.,.,moved to S-11
09-Jul-1994,100,Toolik,.,Grayling,388,.,.,390,.,.,.,.,.,.,.,.,.,.,.,.,.,moved to S-11
09-Jul-1994,100,Toolik,.,Grayling,373,.,.,430,.,.,.,.,.,.,.,.,.,.,.,.,.,moved to S-11
09-Jul-1994,100,Toolik,.,Grayling,404,.,.,545,.,.,.,.,.,.,.,.,.,.,.,.,.,moved to S-11
12-Jul-1994,100,Toolik,.,L.Trout,30.5,22,22,0.15,.,.,.,.,.,.,.,.,.,.,.,.,.,"Toolik LT seine, FL and SL are questionable"
12-Jul-1994,100,Toolik,.,Sculpin,39,.,.,0.4,.,.,.,.,.,.,.,.,.,.,.,.,.,added to E1 1-Aug-94
14-Jul-1994,100,Toolik,.,Grayling,250,.,.,120,.,.,.,.,.,.,.,.,.,.,.,.,.,moved to S-11
14-Jul-1994,100,Toolik,.,Grayling,261,.,.,130,.,.,.,.,.,.,.,.,.,.,.,.,.,moved to S-11
14-Jul-1994,100,Toolik,.,Grayling,295,.,.,215,.,.,.,.,.,.,.,.,.,.,.,.,.,moved to S-11
14-Jul-1994,100,Toolik,.,Grayling,305,.,.,220,.,.,.,.,.,.,.,.,.,.,.,.,.,moved to S-11
14-Jul-1994,100,Toolik,.,Grayling,283,.,.,230,.,.,.,.,.,.,.,.,.,.,.,.,.,moved to S-11
14-Jul-1994,100,Toolik,.,Grayling,308,.,.,240,.,.,.,.,.,.,.,.,.,.,.,.,.,moved to S-11
14-Jul-1994,100,Toolik,.,Grayling,311,.,.,240,.,.,.,.,.,.,.,.,.,.,.,.,.,moved to S-11
14-Jul-1994,100,Toolik,.,Grayling,338,.,.,330,.,.,.,.,.,.,.,.,.,.,.,.,.,moved to S-11
14-Jul-1994,100,Toolik,.,Grayling,411,.,.,545,.,.,.,.,.,.,.,.,.,.,.,.,.,moved to S-11
31-Jul-1994,100,Toolik,.,Sculpin,54,.,.,0.75,.,.,.,.,.,.,.,.,.,.,.,.,.,added to E1 1-Aug-94
31-Jul-1994,100,Toolik,.,Sculpin,54,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,added to E1 1-Aug-94
31-Jul-1994,100,Toolik,.,Sculpin,52,.,.,1.1,.,.,.,.,.,.,.,.,.,.,.,.,.,added to E1 1-Aug-94
31-Jul-1994,100,Toolik,.,Sculpin,63,.,.,1.85,.,.,.,.,.,.,.,.,.,.,.,.,.,added to E1 1-Aug-94
06-Jul-1995,100,Toolik,9,L.Trout,510,466,.,1200,.,.,.,.,.,.,.,.,.,.,.,.,.,HELD FOR TWO DAYS AND SACRIFICED.  ADIPOSED SAVED AS WELL
06-Jul-1995,100,Toolik,10,L.Trout,409,367,.,520,.,.,.,.,.,.,.,.,.,.,.,.,.,adipose taken
27-Jun-1997,100,Toolik,na,L.Trout,61,58,,255,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,Accidental catch
04-Aug-1997,100,Toolik,7,Grayling,344,317,,380,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
04-Aug-1997,100,Toolik,8,L.Trout,39,355,,430,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
04-Aug-1997,100,Toolik,9,L.Trout,314,285,,230,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
04-Aug-1997,100,Toolik,10,L.Trout,339,390,,280,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
04-Aug-1997,100,Toolik,11,L.Trout,358,325,,320,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
04-Aug-1997,100,Toolik,12,L.Trout,383,345,,440,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
04-Aug-1997,100,Toolik,13,L.Trout,384,347,,410,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
04-Aug-1997,100,Toolik,14,L.Trout,456,417,,750,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
04-Aug-1997,100,Toolik,15,L.Trout,295,276,,220,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
04-Aug-1997,100,Toolik,16,L.Trout,281,256,,165,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
04-Aug-1997,100,Toolik,17,L.Trout,292,267,,200,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
04-Aug-1997,100,Toolik,18,L.Trout,393,358,,450,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
04-Aug-1997,100,Toolik,19,L.Trout,379,358,,410,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
04-Aug-1997,100,Toolik,20,L.Trout,413,378,,520,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
04-Aug-1997,100,Toolik,21,L.Trout,412,380,,540,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
04-Aug-1997,100,Toolik,22,L.Trout,402,365,,455,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
04-Aug-1997,100,Toolik,23,L.Trout,390,359,,450,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
04-Aug-1997,100,Toolik,24,L.Trout,294,275,,190,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
04-Aug-1997,100,Toolik,25,L.Trout,330,279,,200,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
04-Aug-1997,100,Toolik,26,L.Trout,278,260,,160,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
04-Aug-1997,100,Toolik,1,White fish,377,345,,430,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
04-Aug-1997,100,Toolik,2,White fish,410,379,,700,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
04-Aug-1997,100,Toolik,3,White fish,432,404,,750,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
04-Aug-1997,100,Toolik,4,White fish,299,278,,220,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
04-Aug-1997,100,Toolik,5,White fish,338,314,,315,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
04-Aug-1997,100,Toolik,6,White fish,293,271,,185,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
05-Aug-1997,100,Toolik,125,Grayling,345,317,,400,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
05-Aug-1997,100,Toolik,126,Grayling,318,293,,340,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
05-Aug-1997,100,Toolik,127,Grayling,273,250,,185,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
05-Aug-1997,100,Toolik,113,L.Trout,403,363,,490,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
05-Aug-1997,100,Toolik,114,L.Trout,350,315,,330,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
05-Aug-1997,100,Toolik,115,L.Trout,342,308,,295,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
05-Aug-1997,100,Toolik,116,L.Trout,370,334,,450,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
05-Aug-1997,100,Toolik,117,L.Trout,126,115,,17,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
05-Aug-1997,100,Toolik,118,L.Trout,465,323,,920,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,GONADS FOR STABLE ISOTOPES
05-Aug-1997,100,Toolik,119,L.Trout,360,323,,370,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
05-Aug-1997,100,Toolik,120,L.Trout,324,389,,260,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
05-Aug-1997,100,Toolik,121,L.Trout,438,397,,780,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
05-Aug-1997,100,Toolik,122,L.Trout,352,310,,310,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
05-Aug-1997,100,Toolik,123,L.Trout,305,375,,215,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
05-Aug-1997,100,Toolik,124,L.Trout,185,168,,50,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
05-Aug-1997,100,Toolik,101,White fish,393,361,,550,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
05-Aug-1997,100,Toolik,102,White fish,419,385,,715,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
05-Aug-1997,100,Toolik,103,White fish,474,438,,410,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
05-Aug-1997,100,Toolik,104,White fish,496,450,,995,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
05-Aug-1997,100,Toolik,105,White fish,410,373,,660,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
05-Aug-1997,100,Toolik,106,White fish,449,415,,860,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
05-Aug-1997,100,Toolik,107,White fish,420,385,,635,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
05-Aug-1997,100,Toolik,108,White fish,459,425,,885,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
05-Aug-1997,100,Toolik,109,White fish,336,307,,330,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
05-Aug-1997,100,Toolik,110,White fish,416,425,,860,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
05-Aug-1997,100,Toolik,111,White fish,354,324,,345,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
05-Aug-1997,100,Toolik,112,White fish,255,435,,130,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
06-Aug-1997,100,Toolik,131,Grayling,350,317,,395,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
06-Aug-1997,100,Toolik,132,Grayling,376,345,,490,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
06-Aug-1997,100,Toolik,133,Grayling,374,345,,430,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
06-Aug-1997,100,Toolik,134,Grayling,300,275,,240,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
06-Aug-1997,100,Toolik,135,L.Trout,366,329,,380,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
06-Aug-1997,100,Toolik,136,L.Trout,323,291,,250,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,NO GONADS
06-Aug-1997,100,Toolik,137,L.Trout,339,306,,270,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
06-Aug-1997,100,Toolik,138,L.Trout,383,346,,425,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
06-Aug-1997,100,Toolik,139,L.Trout,374,249,,160,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
06-Aug-1997,100,Toolik,140,L.Trout,263,237,,130,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,NO GONADS
06-Aug-1997,100,Toolik,141,L.Trout,131,121,,17.5,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,NO GONADS
06-Aug-1997,100,Toolik,142,L.Trout,451,411,,810,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
06-Aug-1997,100,Toolik,143,L.Trout,406,372,,520,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
06-Aug-1997,100,Toolik,144,L.Trout,390,354,,500,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
06-Aug-1997,100,Toolik,145,L.Trout,485,440,,1000,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
06-Aug-1997,100,Toolik,128,White fish,347,320,,380,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
06-Aug-1997,100,Toolik,129,White fish,359,329,,420,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
06-Aug-1997,100,Toolik,130,White fish,394,361,,540,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
02-Jul-1999,100,Toolik,99-206,L.Trout,87,82,,4.6,net,.,.,.,.,.,.,.,.,.,.,.,.,.
05-Jul-1999,100,Toolik,99-211,Burbot,94,.,,3.9,net,.,.,.,.,.,.,.,.,.,.,.,.,snails in gut
12-Jul-1999,100,Toolik,99-237,Burbot,115,.,,7.4,net,.,.,.,.,.,.,.,.,.,.,.,.,.
22-Jul-2005,100,Toolik,05-153,Grayling,359,.,.,606,Trap,.,.,.,.,.,.,.,.,.,.,.,.,.
22-Jul-2005,100,Toolik,05-154,Grayling,340,.,.,369,Trap,.,.,.,.,.,.,.,.,.,.,.,.,.
22-Jul-2005,100,Toolik,05-152,White fish,393,.,.,606,Trap,.,.,.,.,.,.,.,.,.,.,.,.,.
23-Jul-2005,100,Toolik,05-155,Grayling,325,.,.,311,Trap,.,.,.,.,.,.,.,.,.,.,.,.,.
23-Jul-2005,100,Toolik,05-156,Grayling,200,.,.,72,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
23-Jul-2005,100,Toolik,05-157,Grayling,352,.,.,407,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
23-Jul-2005,100,Toolik,05-158,Grayling,211,.,.,75,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
23-Jul-2005,100,Toolik,05-159,Grayling,202,.,.,74,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
23-Jul-2005,100,Toolik,05-160,Grayling,396,.,.,524,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
23-Jul-2005,100,Toolik,05-161,Grayling,274,.,.,179,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
23-Jul-2005,100,Toolik,05-162,Grayling,327,.,.,303,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
23-Jul-2005,100,Toolik,05-163,Grayling,372,.,.,456,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
23-Jul-2005,100,Toolik,05-164,Grayling,368,.,.,500,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
25-Jul-2005,100,Toolik,05-169,Grayling,48,.,.,185,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
25-Jul-2005,100,Toolik,05-170,Grayling,217,.,.,89,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
25-Jul-2005,100,Toolik,05-171,Grayling,395,.,.,513,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
25-Jul-2005,100,Toolik,05-172,Grayling,182,.,.,56,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
25-Jul-2005,100,Toolik,05-174,Grayling,277,.,.,180,Trap,.,.,.,.,.,.,.,.,.,.,.,.,.
25-Jul-2005,100,Toolik,05-173,L.Trout,436,.,.,726,Trap,.,.,.,.,.,.,.,.,.,.,.,.,.
26-Jul-2005,100,Toolik,05-176,Grayling,398,.,.,510,Trap,.,.,.,.,.,.,.,.,.,.,.,.,.
26-Jul-2005,100,Toolik,05-177,Grayling,372,.,.,455,Trap,.,.,.,.,.,.,.,.,.,.,.,.,.
26-Jul-2005,100,Toolik,05-178,Grayling,353,.,.,340,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
26-Jul-2005,100,Toolik,05-179,Grayling,304,.,.,250,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
26-Jul-2005,100,Toolik,05-180,Grayling,387,.,.,382,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
26-Jul-2005,100,Toolik,05-175,L.Trout,486,.,.,954,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
26-Jul-2005,100,Toolik,05-181,L.Trout,497,.,.,1035,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
26-Jul-2005,100,Toolik,05-182,L.Trout,522,.,.,885,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
